173	189526535.77565897	8
266	91145800.20535596	8
359	91145800.20535596	8
452	91145800.20535596	8
545	72080042.31980684	7
639	47302083.594450474	7
733	47302083.594450474	7
826	47302083.594450474	7
919	47302083.594450474	7
1012	47302083.594450474	7
1104	47302083.594450474	6
1197	47302083.594450474	6
1290	46465544.79402208	6
1382	45136056.71248722	6
1474	38669178.18471711	6
1566	37507019.92266456	6
1658	37507019.92266456	6
1751	37507019.92266456	6
1842	32304878.999859214	6
1933	29738797.992424816	6
2024	29738797.992424816	6
2115	29738797.992424816	6
2206	29738797.992424816	6
2297	29738797.992424816	6
2388	29732064.72632974	6
2479	29725149.31997189	6
2570	29725149.31997189	5
2662	28969517.2366997	5
2754	28813455.151603095	5
2846	28698905.031694796	5
2937	28482751.70254145	5
3028	27979926.962690216	5
3119	27979926.962690216	5
3210	27632183.79705063	5
3301	27553729.214382842	5
3391	27539265.906014442	5
3481	27531185.096012563	5
3571	27530052.53684488	5
3661	24457214.70696585	5
3751	24128322.538708173	5
3840	23913114.0725713	4
3931	23913114.0725713	4
4022	23124594.106880017	4
4112	22715328.218905956	4
4202	22715328.218905956	4
4292	22715328.218905956	4
4382	22689833.062688205	4
4473	22689833.062688205	4
4562	22689833.062688205	4
4651	22689833.062688205	4
4740	22653495.60807633	4
4829	22645828.49032279	4
4918	22645828.49032279	4
5007	22018292.233656153	4
5096	22018292.233656153	4
5185	22018292.233656153	4
5275	21594092.180987317	4
5365	20761388.140288066	4
5452	19591509.893118616	4
5539	18999359.079680882	4
5626	18999359.079680882	4
5714	18999359.079680882	4
5802	18984669.677776605	4
5889	18982341.922786143	4
5976	18982341.922786143	4
6063	18976774.844007626	4
6149	18968589.34384318	4
6236	18968589.34384318	4
6323	18369571.82914536	4
6410	18369571.82914536	4
6497	18369571.82914536	4
6583	17968748.991775375	4
6669	17385139.480820455	4
6755	17175266.66266939	4
6842	16897482.735621613	4
6929	16838127.201861423	4
7015	13630962.283664793	4
7101	13630962.283664793	4
7187	13630962.283664793	4
7273	13599560.145478595	4
7359	11174680.036430443	4
7445	10399909.735796696	4
7531	9886409.659165187	4
7617	9706254.752896767	4
7703	9706254.752896767	4
7788	9650452.278752515	4
7873	9650452.278752515	4
7958	9634131.309809351	4
8044	9634131.309809351	4
8130	9634131.309809351	4
8215	9634131.309809351	4
8300	9634131.309809351	4
8384	9633345.795265622	4
8468	9619553.307896296	4
8553	9616371.662757993	4
8638	9616371.662757993	4
8723	9542841.036508858	4
8808	9542841.036508858	4
8893	9512098.765961478	4
8978	9462822.977791548	4
9063	9436536.222415978	4
9148	9417127.073994083	4
9232	9414117.262296006	4
9316	9258044.847932495	4
9400	9258044.847932495	4
9483	9258044.847932495	4
9566	9252963.603523124	4
9649	9252963.603523124	4
9732	9243083.024916792	4
9815	9238421.555682844	4
9898	9238421.555682844	4
9981	9236538.368223486	4
10064	9053484.459550397	4
10147	9053484.459550397	4
10230	8965722.805585595	4
10313	8489744.931616781	4
10396	8392340.262058387	4
10479	7992056.877352014	4
10562	7865574.912157053	4
10644	7865574.912157053	4
10726	7861444.11934273	4
10808	7861444.11934273	4
10890	7851770.157494933	4
10973	7776851.099470748	4
11056	7776851.099470748	4
11139	7766655.891336017	4
11222	7747011.161144023	4
11304	7718241.799274037	4
11387	7713553.923528322	4
11470	7659582.752967062	4
11553	7568834.672200905	4
11636	7568834.672200905	4
11718	7343296.504274567	4
11800	7005842.118493773	4
11882	5045611.968658848	4
11964	5045611.968658848	4
12046	5045611.968658848	4
12128	5041091.249633147	4
12209	5032516.631807721	4
12290	5031790.996373597	4
12371	5031790.996373597	4
12452	5005619.163683488	4
12533	4996442.790793588	4
12614	4906068.810394737	4
12695	4901339.138953679	4
12776	4758783.570534367	4
12857	4664516.759413723	4
12938	4613368.470188461	4
13019	4613368.470188461	4
13100	4585332.5990728075	4
13181	4585332.5990728075	4
13262	4556126.06185824	4
13343	4407467.591243471	4
13424	4338065.166016881	4
13505	3564960.1499262806	4
13586	2928266.5278763087	4
13666	2928266.5278763087	4
13746	2928266.5278763087	4
13826	2886584.4096260616	4
13906	2886584.4096260616	4
13986	2808249.1736848345	4
14066	2771625.3623105534	4
14146	2771625.3623105534	4
14226	2771625.3623105534	4
14306	2769329.845973211	4
14386	2748454.917373342	4
14466	2748454.917373342	4
14546	2748454.917373342	4
14626	2748454.917373342	4
14706	2748444.8243212043	4
14786	2748444.8243212043	4
14866	2747113.1551180864	4
14946	2746641.899733634	4
15026	2744768.4165232894	4
15106	2742074.110929584	4
15186	2742074.110929584	4
15266	2742074.110929584	4
15346	2742074.110929584	4
15426	2741751.354961599	4
15506	2741021.628383301	4
15585	2741021.628383301	4
15664	2636686.9720810563	4
15743	2582878.0926996632	4
15822	2581862.434205278	4
15901	2580937.3280677497	4
15980	2580096.1318661915	4
16059	2578239.398568291	4
16138	2574786.468310392	4
16217	2573726.941645367	4
16295	2573635.659624386	4
16373	2562505.105056241	4
16451	2555274.6850984665	4
16529	2540573.344041823	4
16608	2540573.344041823	4
16687	2532711.261838154	4
16766	2528982.3344116174	3
16846	2527872.8808803377	3
16926	2496998.852811726	3
17006	2488305.341325956	3
17086	2487162.847505271	3
17166	2487162.847505271	3
17246	2485261.210156106	3
17326	2480102.423699424	3
17406	2449387.7940619634	3
17486	2433452.6128777615	3
17566	2433289.8281763825	3
17646	2426781.5863698586	3
17726	2412533.016519571	3
17806	2405484.758612633	3
17886	2399685.9848739593	3
17966	2389821.9830015576	3
18046	2388935.5211249264	3
18126	2387011.2503801906	3
18206	2382661.626458475	3
18286	2382512.4891928905	3
18365	2376872.0115084634	3
18444	2375025.418715646	3
18524	2374641.230793164	3
18603	2372979.803174636	3
18683	2368951.7002704754	3
18763	2368951.7002704754	3
18843	2365460.8942895196	3
18922	2365225.8620855967	3
19001	2365198.4208200052	3
19080	2363739.3498920137	3
19159	2360747.599552906	3
19238	2356463.904583714	3
19316	2350506.9386570174	3
19394	2342379.064777363	3
19473	2339479.563570763	3
19551	2338224.871592544	3
19629	2337701.273549001	3
19707	2337203.274198503	3
19785	2337138.594212447	3
19863	2337087.6702299784	3
19941	2337031.6241315464	3
20019	2337031.6241315464	3
20097	2337009.7876150655	3
20175	2335360.15365373	3
20253	2333341.0962824123	3
20331	2332354.5186760663	3
20409	2331813.0632645856	3
20487	2328981.28388866	3
20565	2324744.1395978504	3
20643	2311176.577355472	3
20721	2308136.2906511356	3
20799	2307980.5651279017	3
20877	2305407.2603928423	3
20955	2300918.2097278433	3
21033	2292600.137513022	3
21111	2282767.1696812306	3
21189	2270341.6825734605	3
21267	2251197.795910281	3
21345	2239608.82363984	3
21423	2235858.735808552	3
21501	2233001.3724559983	3
21579	2225984.860758855	3
21657	2223323.722172207	3
21735	2218090.2055208874	3
21813	2204380.872117161	3
21891	2203943.8753827494	3
21969	2190822.758653369	3
22047	2188174.995461293	3
22125	2185892.1020438443	3
22203	2182380.8858721964	3
22281	2172686.764253312	3
22359	2171892.6808553925	3
22437	2166538.828911103	3
22515	2166538.828911103	3
22593	2166538.828911103	3
22671	2164931.4890239616	3
22749	2148618.578352607	3
22827	2148593.155170823	3
22905	2145950.806025087	3
22983	2143633.5310079395	3
23061	2143211.06177758	3
23139	2143211.06177758	3
23217	2142128.080247667	3
23295	2140755.932739599	3
23373	2135604.783812664	3
23451	2135604.783812664	3
23529	2129141.4120334703	3
23607	2129141.4120334703	3
23685	2128925.2245464106	3
23763	2127965.0948389443	3
23841	2126145.651076712	3
23919	2124548.4185740002	3
23997	2123772.8266562303	3
24075	2123598.9272472486	3
24153	2122830.410483555	3
24231	2122501.590107586	3
24309	2121658.1662695813	3
24387	2121129.0699155517	3
24465	2121035.667663851	3
24543	2120691.276556724	3
24620	2120691.276556724	3
24697	2120656.1849536607	3
24774	2120649.532394508	3
24851	2120469.175494106	3
24928	2120469.175494106	3
25005	2119335.008558039	3
25082	2119017.4066712447	3
25159	2119014.6235787515	3
25236	2119013.2042861907	3
25313	2119007.493308924	3
25390	2118992.023062151	3
25467	2118985.2589944075	3
25544	2118654.567206312	3
25621	2118470.487623226	3
25698	2118318.922174904	3
25775	2118137.447874267	3
25852	2117964.2480551912	3
25929	2117036.682456394	3
26006	2115688.1209267424	3
26083	2115275.515372385	3
26160	2115060.315499993	3
26237	2115005.0091968286	3
26314	2114989.7851277096	3
26391	2114965.935503305	3
26468	2114916.41811398	3
26545	2114900.8478100267	3
26622	2114872.1339437286	3
26699	2114725.1631802083	3
26776	2114725.1631802083	3
26853	2114488.3525857404	3
26930	2114459.3184954054	3
27007	2114341.8419513954	3
27084	2114030.294165477	3
27161	2113570.6398791946	3
27238	2113570.6398791946	3
27315	2113406.3285916178	3
27392	2112982.1372617073	3
27469	2112033.468210473	3
27546	2111495.5949335117	3
27623	2111245.461789166	3
27700	2110939.528058949	3
27777	2110868.715565901	3
27854	2110868.715565901	3
27931	2110861.1385310707	3
28008	2110852.3033687444	3
28085	2110841.69468494	3
28162	2110787.1153502343	3
28239	2110786.4218394565	3
